id,project_id,name,description,planned_hours,actual_hours,hourly_rate,total_cost,status,created_by,created_at,updated_at,category_id,deadline,deadline_type,is_assigned_by_admin,deadline_reason,priority,completed_at,deadline_change_log
e5ae6ae4-f43b-4337-9ef2-149ed47b87c5,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,"T7089 Удаление учётной записи ","В личном кабинете абонента сайта АО «Мосводоканал» и мобильном приложении в разделе «Профиль» разработать функционал удаления учетной записи (аккаунта) самим пользователем

кнопка удаления есть, реализовать можно с удалением из биллинга 
метод ЛИВС отгрузили 
бэк 8 часов
фронт 16 часов
дизайн отдельно пока не нужен 

",24.00,0.00,2500.00,60000.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:05:58.781856+00,2025-10-08 09:41:13.535802+00,,,,false,,medium,,
e7889ccc-248d-41d9-8a77-59fd4486d595,441ab6c9-c438-4973-bcd0-c445de2b65cb,Разбор задач из протикета,Создано из календаря,2.00,0.00,3500.00,7000.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-06 11:01:05.962271+00,2025-10-06 11:01:06.279844+00,,,,false,,medium,,
e924bc0f-1158-47d8-9ef5-047601ee8a2c,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,диагностика и решение проблемы с деплоем mvk-chatbot-engine,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-06 18:37:27.692237+00,2025-10-06 18:37:28.544551+00,,,,false,,medium,,
e95dda84-903a-4bb3-aa72-66775f74d4f6,5321abc1-81ff-4e35-8f43-600a0cd4e914,"T7391 СУВ Контрольные показания, направление документов по контрольным показаниям","Внесение дополнения в имеющиеся сценарии, по вопросам снятия контрольных показаний сотрудниками СУВ, по вопросам снятия контрольных показаний сотрудниками СУВ, направления документов по поверке/замене и уточнения сроков передачи показаний.

изменение уточняющего вопроса на тестировании 
изменение про москву, новую москву 6 часов 

",54.00,0.00,2500.00,135000.00,in-progress,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 15:45:18.531426+00,2025-10-08 08:59:50.763638+00,,,,false,,medium,,
ea4b6717-378d-499c-a1b3-95419914efc8,9b8833bb-41db-4eea-b116-b3f605fbc8cf,разворот ветки test,Создано из календаря,2.00,0.00,3500.00,7000.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-10 07:26:45.730404+00,2025-10-10 07:26:46.143755+00,,,,false,,medium,,
eae7dde1-333a-4099-af1d-6189c9eba356,44e6dc42-ac99-48da-bbc1-846042f5ce39,диагностика проблем по синхронизации routes и деплой нового dataloader,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-22 07:35:11.499785+00,2025-10-22 07:35:12.005608+00,,,,false,,medium,,
eaf99be4-b3a3-4555-ab80-a1506ac9db5b,441ab6c9-c438-4973-bcd0-c445de2b65cb,Работа с тикетами,Создано из календаря,8.00,0.00,3500.00,28000.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-09 12:04:54.172962+00,2025-10-09 12:04:54.550672+00,,,,false,,medium,,
ec316452-a6dc-4c28-989f-554938d2afdf,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,Отображение дедлайнов в карточке календаря,"проверить корректно ли работа.т дедлайны, внести правки, если необходимо",2.00,0.00,0.00,0.00,closed,46f9b199-11a1-460e-b285-f3ca3b11bd3e,2025-09-30 14:11:15.506076+00,2025-10-02 12:14:03.026751+00,,,,false,,medium,,
ecb27c49-51ad-4798-a192-28ab037f94ff,441ab6c9-c438-4973-bcd0-c445de2b65cb,выявление недостающих объектов по видео,Создано из календаря,3.00,0.00,3500.00,10500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-02 16:12:11.598349+00,2025-10-02 16:12:11.950594+00,,,,false,,medium,,
ee3d7fd7-21cc-4c2b-923f-fc264d29ab77,9b8833bb-41db-4eea-b116-b3f605fbc8cf,Заявки. Мобильное приложение. Уведомления.,"Страница заявки в мобильном приложении. Функционал заверщения заявки из мобильного (самое простое, просто с текстом завершения). Уведомления в портале на отправку и получение заявки
Создано из календаря",9.00,0.00,3500.00,31500.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-06 05:04:17.113335+00,2025-10-06 05:04:17.706734+00,,,,false,,medium,,
eee34956-4791-4eb6-92e1-7692a38a0441,44e6dc42-ac99-48da-bbc1-846042f5ce39,деплой dataloader,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-02 16:22:50.540133+00,2025-10-02 16:22:50.971244+00,,,,false,,medium,,
f54e5baa-d272-4734-8181-b7f41b389a7a,131ab617-2c39-4217-bbae-49a09d5d7900,В карточке юнитов удалить из меню INSTRUCTIONS и оставить их только в Overview,Создано из календаря,2.00,0.00,3500.00,7000.00,new,71c3e755-066e-4c10-ad5f-81e807fb6aa7,2025-10-08 07:13:20.376622+00,2025-10-08 07:13:20.639156+00,,,,false,,medium,,
faf290c5-374a-4f58-b119-0bad4b082f3f,441ab6c9-c438-4973-bcd0-c445de2b65cb,Вариационное отключение поторапливание,Создано из календаря,6.00,0.00,3500.00,21000.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-08 09:37:03.256616+00,2025-10-08 09:37:03.799507+00,,,,false,,medium,,
fb2bd1ad-7b8b-4dee-84e1-cffac1ecde04,131ab617-2c39-4217-bbae-49a09d5d7900,Фикс отображение стрелки меню навигации,Создано из календаря,0.50,0.00,3500.00,1750.00,new,71c3e755-066e-4c10-ad5f-81e807fb6aa7,2025-10-08 07:11:43.846398+00,2025-10-08 07:11:44.180277+00,,,,false,,medium,,
fc1718d5-2826-4224-91c6-a36de9cf9408,441ab6c9-c438-4973-bcd0-c445de2b65cb,разворот ветки new-model,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-10 07:26:24.315207+00,2025-10-10 07:26:24.694881+00,,,,false,,medium,,
fe7d56cb-1a6d-4df6-a2f6-cd16ce2aaa3f,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,Обновление МП,Создано из календаря,0.50,0.00,0.00,0.00,closed,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-07 06:35:26.557509+00,2025-10-07 15:57:09.583386+00,,,,false,,medium,,
ff3852fc-e934-4dc1-a732-b5eb0ed50b75,441ab6c9-c438-4973-bcd0-c445de2b65cb,Проверка сохранения тем из ЕП,"Проверка передачи данных о звонке в ЕП (вместе с определенной темой) в ГПТ версию для обработки
Создано из календаря",0.50,0.00,3500.00,1750.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-06 04:53:53.243922+00,2025-10-06 04:53:53.732841+00,,,,false,,medium,,
