id,employee_id,project_id,date,start_time,end_time,task,planned_hours,actual_hours,status,category,created_at,parent_task_id,task_sequence,total_task_hours,is_paused,paused_at,resumed_at,is_recurring,recurrence_type,recurrence_interval,recurrence_end_date,recurrence_days,parent_recurring_id,recurrence_count,task_id,deadline,deadline_type,is_assigned_by_admin,deadline_reason,completed_at,start_at_utc,end_at_utc,description
baced344-bcc7-43f2-a862-6ad1806f029f,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-10,09:00:00,11:00:00,разворот ветки test,2.00,2.00,completed,,2025-10-10 07:26:45.72948+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-10 04:00:00+00,2025-10-10 06:00:00+00,
bb639a82-b5e3-4ff4-97bb-f3c936f8d914,e67f47f1-1413-416f-b6fd-c640886ef4fe,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-03,23:00:00,17:00:00,Поспать,8.00,0.00,planned,Отдых,2025-10-03 09:47:46.468856+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-03 20:00:00+00,2025-10-03 14:00:00+00,
bc2bc983-b331-4462-be51-6d35f4a9010d,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-15,18:00:00,18:30:00,диагностика проблемы с недоступностью sed-ibd.mvk.ru у Риты,0.50,0.50,completed,,2025-10-16 07:14:11.555471+00,,,,false,,,false,,1,,,,,,2025-10-16,soft,false,,,2025-10-15 13:00:00+00,2025-10-15 13:30:00+00,
bdcf7489-e1bc-4069-a377-b02b629f10d9,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-09-23,18:20:00,19:20:00,"решение проблемы с рестартом контроллерского тг-бота, написание скрипта по очистке очереди",1.00,1.00,completed,Разработка,2025-09-23 11:59:56.607222+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-23 18:20:00+00,2025-09-23 19:20:00+00,
c105276e-eea3-47c0-9cc9-70422da7db38,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-10-20,10:00:00,13:00:00,восстановление БД на 15.10.2025,3.00,3.00,completed,,2025-10-20 07:34:46.963374+00,,,,false,,,false,,1,,,,,,2025-10-21,soft,false,,,2025-10-20 05:00:00+00,2025-10-20 08:00:00+00,
c1146da1-e8f1-4e0b-9721-b8e08d09fa7e,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-21,00:00:00,03:30:00,актуализация ссылок на файлы для разметки,3.50,3.50,completed,,2025-10-21 07:34:45.569102+00,,,,false,,,false,,1,,,,,,2025-10-22,soft,false,,,2025-10-20 19:00:00+00,2025-10-20 22:30:00+00,
c4c61c23-7be1-4250-8123-4ce50040cd09,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-06,09:15:00,09:45:00,Проверка сохранения тем из ЕП,0.50,1.00,completed,Тестирование,2025-10-06 04:53:53.20901+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 04:15:00+00,2025-10-06 04:45:00+00,
c4cec537-bbd1-4b88-bf8d-9347e2a75dcc,43d9b4e2-255d-41d3-8bce-4b59332ee697,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,2025-09-30,15:00:00,23:00:00,TimeZone,8.00,8.00,completed,Development,2025-09-30 21:53:43.856509+00,,,,false,,,false,,1,,,,,,2025-10-06,soft,false,,,2025-09-30 12:00:00+00,2025-09-29 20:00:00+00,
c4e308c5-3ede-491a-890d-dd1ee457851c,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-24,19:00:00,21:00:00,сборка docker-образа для asterisk-connector,2.00,2.00,completed,Разработка,2025-09-25 11:00:33.812416+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 19:00:00+00,2025-09-24 21:00:00+00,
c8f07b23-f4dc-4225-aad3-3f8348255814,46f9b199-11a1-460e-b285-f3ca3b11bd3e,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-03,12:30:00,18:00:00,Составление подробного ЧТЗ по проекту (из задачи проекта),5.50,0.00,planned,Development,2025-10-03 08:22:56.421389+00,,,,false,,,false,,1,,,,,38ec9011-d902-4895-9526-0cecb6bc09fc,2025-10-06,soft,true,,,,,
cc3cc241-a207-4441-b92f-666a8903765c,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-09-30,13:00:00,17:00:00,выявление недостающих объектов по видео,4.00,4.00,completed,,2025-10-02 16:11:53.381839+00,,,,false,,,false,,1,,,,,,2025-10-01,soft,false,,,2025-09-30 08:00:00+00,2025-09-30 12:00:00+00,
d05eca11-d8ed-4de0-bbd0-3b01026396c4,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-20,16:30:00,17:00:00,диагностика проблемы с факапами при билде docker-образов (проблема на стороне aws),0.50,0.50,completed,,2025-10-21 07:33:32.938846+00,,,,false,,,false,,1,,,,,,2025-10-21,soft,false,,,2025-10-20 11:30:00+00,2025-10-20 12:00:00+00,
d238a5a0-ece7-491c-936f-4643c37d1e96,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-02,08:00:00,17:00:00,MVKGPT-510;523;617;621,9.00,9.00,completed,Исправление багов,2025-10-02 16:44:36.48177+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-02 05:00:00+00,2025-10-02 14:00:00+00,
d3dd25e9-4fe2-47e6-97dc-906ea88dd283,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-08,15:00:00,18:00:00,Поиск узкого местиа в коннекторе в случае мягкого прерывания,3.00,3.00,completed,Исправление багов,2025-10-09 08:47:46.967713+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-08 10:00:00+00,2025-10-08 13:00:00+00,
d5d72a21-59a1-4117-8519-2e17064fee25,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-07,08:00:00,16:00:00,Работа с тикетами,8.00,8.00,completed,Исправление багов,2025-10-09 12:04:54.184271+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-07 05:00:00+00,2025-10-07 13:00:00+00,
d5ee7e82-4dcd-4d26-8cc7-682adc841d44,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-07,13:00:00,18:00:00,Пробую решить проблему с дрожанием голоса в коннекторе. Пробую разпаралелить потоки -  с строгим прерыванием - помогло,5.00,5.00,completed,Development,2025-10-07 07:56:20.344967+00,,,,false,,,false,,1,,,,,,2025-10-10,soft,false,,,2025-10-07 08:00:00+00,2025-10-07 13:00:00+00,
d62ebf46-2357-4e1c-afc7-1b96a6689124,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-26,16:00:00,22:00:00,сборка и тестирование mvk-asterisk-connector,6.00,6.00,completed,Разработка,2025-09-29 09:39:09.891008+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-26 16:00:00+00,2025-09-26 22:00:00+00,
d858126f-db2a-404c-9f2b-f361f51b1132,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-10-07,10:00:00,10:40:00,Разбор плана задач по МП,0.60,1.00,completed,Development,2025-10-07 06:25:19.696586+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 05:00:00+00,2025-10-07 05:40:00+00,
d9346788-8c0a-499e-b194-e24030be5ebc,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-10-06,15:30:00,17:00:00,настройка и мониторинг таски meter_readings,1.50,1.50,completed,,2025-10-06 18:41:53.662276+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 10:30:00+00,2025-10-06 12:00:00+00,
da73bb5e-1e8f-45b5-bf68-ee66cfb07de7,43d9b4e2-255d-41d3-8bce-4b59332ee697,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,2025-09-25,15:00:00,23:00:00,Доработка тайм-трекера (из задачи проекта),8.00,8.00,completed,Development,2025-09-29 07:03:38.44882+00,,,,false,,,false,,1,,,,,a27fed1d-2066-4531-9452-c8703fcbbcd1,2025-10-06,soft,true,,,2025-09-25 12:00:00+00,2025-09-24 20:00:00+00,
dab24365-2dc3-4bfe-b536-d346df82d6f5,43d9b4e2-255d-41d3-8bce-4b59332ee697,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,2025-10-01,12:00:00,17:00:00,ProTime правки,5.00,5.00,completed,Development,2025-10-02 12:09:02.737139+00,,,,false,,,false,,1,,,,,,2025-10-06,soft,false,,,2025-10-01 09:00:00+00,2025-10-01 14:00:00+00,
dcbf79ba-ed54-4010-b492-9777aca2dd72,df943449-d2c0-4ac8-bd3d-620c15690fa9,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-09-24,18:00:00,20:00:00,Тест по ошибкам от мвк,2.00,2.00,completed,Тестирование,2025-09-24 13:25:44.008459+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 18:00:00+00,2025-09-24 20:00:00+00,
ddcac67e-bda2-410f-a2a9-3ccf239068e4,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-09,15:00:00,17:00:00,Разбор тикетов ОР и СУВ,2.00,3.00,completed,Исправление багов,2025-10-09 10:17:56.899192+00,,,,false,,,false,,1,,,,,,2025-10-14,soft,false,,,2025-10-09 10:00:00+00,2025-10-09 12:00:00+00,
e07d1dc5-4628-4beb-97ac-052de86f1571,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-09-25,01:00:00,01:30:00,тестирование голоса в matrix,0.50,0.50,completed,Исследование,2025-09-24 06:41:24.659833+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-25 01:00:00+00,2025-09-25 01:30:00+00,
e1773bc7-8d68-45d4-b7c6-4edf4c8022cb,43d9b4e2-255d-41d3-8bce-4b59332ee697,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,2025-09-30,13:00:00,15:00:00,Отображение дедлайнов в карточке календаря (из задачи проекта),2.00,2.00,completed,Development,2025-09-30 14:12:12.664292+00,,,,false,,,false,,1,,,,,ec316452-a6dc-4c28-989f-554938d2afdf,2025-10-06,soft,true,Для теста,,2025-09-30 10:00:00+00,2025-09-30 12:00:00+00,
e1873264-2dbd-434a-b377-25e1240d9cbb,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-26,17:00:00,21:00:00,Мы с Сашей бъемся с коннектором. Делаю в фоне с задачей по разработке для сит,4.00,4.00,in-progress,Поддержка,2025-09-26 08:48:26.149557+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-09-26 12:00:00+00,2025-09-26 16:00:00+00,
e2bda497-8454-4e1a-8f58-4ea1bf3b13b0,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-10-06,18:30:00,19:00:00,Обновление МП,0.50,0.50,completed,Development,2025-10-07 06:35:26.561479+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 13:30:00+00,2025-10-06 14:00:00+00,
e4d519ea-3b8b-4905-86e5-cad244dba391,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-10,15:00:00,15:30:00,диагностика проблем с отбоями звонков снаружи,0.50,0.50,completed,,2025-10-10 07:30:37.661188+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-10 10:00:00+00,2025-10-10 10:30:00+00,
e5f360c1-996f-4f3b-890c-c39d7ef6cdf2,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-09-24,20:00:00,21:00:00,деплой dataloader,1.00,1.00,completed,Поддержка,2025-09-24 14:17:59.908845+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 20:00:00+00,2025-09-24 21:00:00+00,
e6eebcdf-7991-4eea-86b7-9beb288ff156,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-06,15:00:00,17:00:00,Разбор задач из протикета,2.00,0.00,in-progress,Исправление багов,2025-10-06 11:01:05.967565+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 10:00:00+00,2025-10-06 12:00:00+00,
e7a101b0-0ea2-4187-8bed-df2db4d05d92,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-24,17:30:00,18:00:00,запуск задачи Т6271 для теста МВК,0.50,0.00,in-progress,Разработка,2025-09-24 11:52:14.970229+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 17:30:00+00,2025-09-24 18:00:00+00,
e8537a7a-73be-4c98-84ba-ba1c82e935c3,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-08,08:00:00,09:00:00,Саша нашла баг,1.00,1.00,planned,Исправление багов,2025-10-07 14:28:49.283608+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-08 05:00:00+00,2025-10-08 06:00:00+00,
e85af22d-d0c1-427f-aa04-a02f319acc3d,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-06,17:00:00,18:00:00,деплой и тесты asterisk-connector,1.00,1.00,completed,,2025-10-06 18:40:07.454201+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 12:00:00+00,2025-10-06 13:00:00+00,
e9e2de7a-d008-4361-aeba-97e29f60560a,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-24,14:00:00,14:30:00,срочный фикс обработки ошибок запросов с пром ЕП в ГПТ,0.50,0.50,completed,Разработка,2025-09-24 11:02:52.160315+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 14:00:00+00,2025-09-24 14:30:00+00,
eb3c3f5f-4fd3-4b9b-9b3e-3efe77683df0,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-22,19:00:00,19:30:00,"диагностика проблемы со сбросом звонка на аварийке
",0.50,0.50,completed,Исследование,2025-09-23 09:28:53.133785+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-22 19:00:00+00,2025-09-22 19:30:00+00,
ecee3548-c51f-4882-b78d-80f197e974d1,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-13,12:00:00,13:00:00,диагностика рпоблемы с упавшим chatbot-engine в клауде,1.00,1.00,completed,,2025-10-13 08:45:47.030352+00,,,,false,,,false,,1,,,,,,2025-10-14,soft,false,,,2025-10-13 07:00:00+00,2025-10-13 08:00:00+00,
eda45126-caeb-4606-8f77-f254697d8d97,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-07,13:30:00,17:00:00,"Разбор тикетов, доработка ОР",3.50,0.00,in-progress,Исправление багов,2025-10-07 11:02:42.874539+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 08:30:00+00,2025-10-07 12:00:00+00,
ee97cdc0-8a81-450c-a2f5-862a17092818,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-30,03:00:00,06:00:00,запуск mvk-asterisk-connector,3.00,3.00,completed,Разработка,2025-09-30 04:37:25.564574+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-30 03:00:00+00,2025-09-30 06:00:00+00,
efffda53-8a88-4f3f-8e01-6b577f3ca3d5,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-20,19:30:00,20:00:00,диагностика проблемы с непрохождением трафика до ВК,0.50,0.50,completed,,2025-10-21 07:32:35.455065+00,,,,false,,,false,,1,,,,,,2025-10-21,soft,false,,,2025-10-20 14:30:00+00,2025-10-20 15:00:00+00,
f0247ac3-1f72-42ed-83ee-291ac3f87d26,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-13,10:00:00,10:30:00,"настройка и тестирование доступов к видеорегистраторам для Кати, выгрузка записей",0.50,0.50,completed,,2025-10-13 08:46:30.572552+00,,,,false,,,false,,1,,,,,,2025-10-14,soft,false,,,2025-10-13 05:00:00+00,2025-10-13 05:30:00+00,
f11ae173-ba0b-441d-b153-ac0e8d07a2ab,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-01,09:00:00,12:00:00,выявление недостающих объектов по видео,3.00,3.00,completed,Development,2025-10-02 16:12:11.591515+00,,,,false,,,false,,1,,,,,,2025-10-06,soft,false,,,2025-10-01 04:00:00+00,2025-10-01 07:00:00+00,
f28ad65c-64dd-416e-b956-99d889c6efee,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-10-20,09:00:00,09:30:00,диагностика проблемы с недоступностью mergency.mvkbot.ru,0.50,0.50,completed,,2025-10-20 07:36:05.265654+00,,,,false,,,false,,1,,,,,,2025-10-21,soft,false,,,2025-10-20 04:00:00+00,2025-10-20 04:30:00+00,
f6b88cb1-c5c3-4cff-bc36-ae63625c65d3,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-01,10:00:00,17:00:00,компиляция и тестирование pytorch-cpu в рамках задачи mvk-asterisk-connector,7.00,7.00,completed,Development,2025-10-02 16:16:32.433928+00,,,,false,,,false,,1,,,,,,2025-10-03,soft,false,,,2025-10-01 05:00:00+00,2025-10-01 12:00:00+00,
f7026564-e42c-4c8a-895a-ec04798efa92,9d6f7300-cca0-41a2-84c8-81f0eb490a58,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-07,10:00:00,12:00:00,Еботня с этой хренью - не распределяются задачи - не работает,2.00,2.00,completed,Development,2025-10-07 05:21:19.222041+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 05:00:00+00,2025-10-07 07:00:00+00,
f7cfb8f4-9b0b-49d0-be2f-3616c54ef292,43d9b4e2-255d-41d3-8bce-4b59332ee697,518ee31c-f967-4465-be1a-5805a29d707d,2025-10-09,16:00:00,22:00:00,Аварийный робот на n8n,6.00,0.00,in-progress,,2025-10-09 12:09:14.894375+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-09 13:00:00+00,2025-10-09 19:00:00+00,
f944032b-006f-4a52-801a-8fcdb1c94276,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-24,14:00:00,14:30:00,диагностика проблемы с падением nginx на сервере llm-amazon,0.50,0.50,completed,Исследование,2025-09-24 06:39:29.094667+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 14:00:00+00,2025-09-24 14:30:00+00,
f99d660a-69e9-4a16-9fa4-3ce13b75338f,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-23,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,0.00,planned,Совещание,2025-09-21 23:31:05.969356+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",9d6f7300-cca0-41a2-84c8-81f0eb490a58,,,,,false,,,2025-09-23 14:30:00+00,2025-09-23 15:30:00+00,
f9c5a2c2-4c14-4140-b6e6-01989fdf2af3,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-23,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,1.00,completed,Совещание,2025-09-21 23:41:05.311204+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",9d6f7300-cca0-41a2-84c8-81f0eb490a58,,,,,false,,,2025-09-23 14:30:00+00,2025-09-23 15:30:00+00,
fb133864-eaf9-43e6-9dfc-84ed425dc82a,df299a0a-e446-47fa-97d8-1fbad4602add,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-25,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,0.00,planned,Совещание,2025-09-21 23:17:08.937321+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",df299a0a-e446-47fa-97d8-1fbad4602add,,,,,false,,,2025-09-25 14:30:00+00,2025-09-25 15:30:00+00,
fbf2937f-cdab-47fe-bb30-ba44873bf58d,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-23,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,1.00,completed,Совещание,2025-09-21 23:36:06.180046+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",43d9b4e2-255d-41d3-8bce-4b59332ee697,,,,soft,false,,,2025-09-23 14:30:00+00,2025-09-23 15:30:00+00,
fc2c1f87-7fed-4050-a21a-c748743a910c,46f9b199-11a1-460e-b285-f3ca3b11bd3e,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-22,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,1.00,completed,Совещание,2025-09-21 23:19:14.998459+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",46f9b199-11a1-460e-b285-f3ca3b11bd3e,,,,,false,,,2025-09-22 14:30:00+00,2025-09-22 15:30:00+00,
fd3fe0eb-ffb4-4caf-a3ef-b836d492320e,85abf61d-fc4e-4197-9fe8-e20b695366a7,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-24,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,1.00,completed,Совещание,2025-09-21 23:38:39.060225+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",85abf61d-fc4e-4197-9fe8-e20b695366a7,,,,,false,,,2025-09-24 14:30:00+00,2025-09-24 15:30:00+00,
fd524faf-f545-4121-a4a3-457bdfdb010b,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-23,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,1.00,completed,Совещание,2025-09-21 23:40:49.000175+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,,,,,false,,,2025-09-23 14:30:00+00,2025-09-23 15:30:00+00,
fd8e2dd8-e0fe-41c5-9637-a7afa13cff81,df299a0a-e446-47fa-97d8-1fbad4602add,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-25,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,0.00,planned,Совещание,2025-09-21 23:19:17.001547+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",df299a0a-e446-47fa-97d8-1fbad4602add,,,,,false,,,2025-09-25 14:30:00+00,2025-09-25 15:30:00+00,
fe122284-997f-44cf-bed5-72235c0d987a,71c3e755-066e-4c10-ad5f-81e807fb6aa7,131ab617-2c39-4217-bbae-49a09d5d7900,2025-10-08,15:00:00,17:00:00,Исправление скроллинга страницы юнитов,2.00,2.00,completed,Исправление багов,2025-10-08 07:12:59.088422+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 10:00:00+00,2025-10-08 12:00:00+00,
fe96c49a-d869-4e93-9de9-afee8cc2f71a,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-22,14:30:00,15:30:00,Ежедневный дейлик команды,1.00,1.00,completed,Совещание,2025-09-21 23:40:48.183808+00,,,,false,,,true,daily,1,,"[""1"",""2"",""3"",""4"",""5""]",33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,,,,,false,,,2025-09-22 14:30:00+00,2025-09-22 15:30:00+00,
